scene,year,date,crop,filename,frame_id,camera_type,view_type,nadir_or_oblique,view_verticality_score,width,height,corresponding_depth_filename,intrinsics_available,extrinsics_available,camera_model,local_rgb_path,local_depth_path,source_rgb,source_depth,source_revision,mae_m,rmse_m,absrel,bias_m,median_abs_error_m,delta_1_25,delta_1_25_2,delta_1_25_3,valid_pixels,prediction_path
2025/Day007_Corn,2025,Day007,corn,609.JPG,609,DJI Mavic 3M RGB camera,nadir,nadir,0.9999944862551331,5280,3956,609_depth.tif,True,True,OPENCV,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop\2025\Day007_Corn\images\609.JPG,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop_depth\2025\Day007_Corn\609_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/resolve/main/2025/Day007_Corn/images/609.JPG?download=true,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/resolve/main/2025/Day007_Corn_depth/609_depth.tif?download=true,main,12.210684466676167,12.214595487587909,0.6646371788888704,-12.210684466676167,12.3034086227417,5.745013328430922e-07,2.6331311088641727e-06,6.3673897723442714e-06,20887680,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\outputs\uav3dcrop\2025_Day007_Corn\nadir\609\609_metric_depth_m.npy
2025/Day007_Corn,2025,Day007,corn,639.JPG,639,DJI Mavic 3M RGB camera,nadir,nadir,0.9999842408219877,5280,3956,639_depth.tif,True,True,OPENCV,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop\2025\Day007_Corn\images\639.JPG,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop_depth\2025\Day007_Corn\639_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/resolve/main/2025/Day007_Corn/images/639.JPG?download=true,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/resolve/main/2025/Day007_Corn_depth/639_depth.tif?download=true,main,12.275307504052781,12.277176050104428,0.6658313588440324,-12.275307504052781,12.30589771270752,4.3087599963231914e-07,2.3458804424426267e-06,4.7396359959555105e-06,20887680,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\outputs\uav3dcrop\2025_Day007_Corn\nadir\639\639_metric_depth_m.npy
2025/Day007_Corn,2025,Day007,corn,670.JPG,670,DJI Mavic 3M RGB camera,nadir,nadir,0.9999760870075198,5280,3956,670_depth.tif,True,True,OPENCV,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop\2025\Day007_Corn\images\670.JPG,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop_depth\2025\Day007_Corn\670_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/resolve/main/2025/Day007_Corn/images/670.JPG?download=true,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/resolve/main/2025/Day007_Corn_depth/670_depth.tif?download=true,main,11.627203828006605,11.637976551507773,0.6316586564129854,-11.627203828006605,11.655725002288818,7.660017771241229e-07,2.872506664215461e-06,5.792888439501179e-06,20887680,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\outputs\uav3dcrop\2025_Day007_Corn\nadir\670\670_metric_depth_m.npy
2025/Day007_Corn,2025,Day007,corn,701.JPG,701,DJI Mavic 3M RGB camera,nadir,nadir,0.9999967126160184,5280,3956,701_depth.tif,True,True,OPENCV,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop\2025\Day007_Corn\images\701.JPG,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop_depth\2025\Day007_Corn\701_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/resolve/main/2025/Day007_Corn/images/701.JPG?download=true,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/resolve/main/2025/Day007_Corn_depth/701_depth.tif?download=true,main,11.033020867206886,11.048995926843222,0.6014636473464938,-11.033020867206886,11.092242240905762,7.181266660538653e-07,2.585255997793915e-06,5.074761773447314e-06,20887680,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\outputs\uav3dcrop\2025_Day007_Corn\nadir\701\701_metric_depth_m.npy
2025/Day007_Corn,2025,Day007,corn,111.JPG,111,DJI Mavic 3M RGB camera,oblique,oblique,0.7023218186333064,5280,3956,111_depth.tif,True,True,OPENCV,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop\2025\Day007_Corn\images\111.JPG,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop_depth\2025\Day007_Corn\111_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/resolve/main/2025/Day007_Corn/images/111.JPG?download=true,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/resolve/main/2025/Day007_Corn_depth/111_depth.tif?download=true,main,18.215783263354233,19.151046307043767,0.6470862394608455,-18.215783263354233,15.402972221374512,0.0,0.0,0.0,20521607,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\outputs\uav3dcrop\2025_Day007_Corn\oblique\111\111_metric_depth_m.npy
2025/Day007_Corn,2025,Day007,corn,222.JPG,222,DJI Mavic 3M RGB camera,oblique,oblique,0.7056516241242933,5280,3956,222_depth.tif,True,True,OPENCV,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop\2025\Day007_Corn\images\222.JPG,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop_depth\2025\Day007_Corn\222_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/resolve/main/2025/Day007_Corn/images/222.JPG?download=true,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/resolve/main/2025/Day007_Corn_depth/222_depth.tif?download=true,main,18.45632813601366,19.875065252037295,0.6434334872185695,-18.45632813601366,15.773902893066406,0.0,0.0,0.00032666628789537326,20874514,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\outputs\uav3dcrop\2025_Day007_Corn\oblique\222\222_metric_depth_m.npy
2025/Day007_Corn,2025,Day007,corn,334.JPG,334,DJI Mavic 3M RGB camera,oblique,oblique,0.7068111656329447,5280,3956,334_depth.tif,True,True,OPENCV,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop\2025\Day007_Corn\images\334.JPG,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop_depth\2025\Day007_Corn\334_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/resolve/main/2025/Day007_Corn/images/334.JPG?download=true,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/resolve/main/2025/Day007_Corn_depth/334_depth.tif?download=true,main,22.347098819651222,24.164507249444902,0.7644900706414647,-22.347098819651222,19.53537940979004,0.0,0.0,0.0,20757229,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\outputs\uav3dcrop\2025_Day007_Corn\oblique\334\334_metric_depth_m.npy
2025/Day007_Corn,2025,Day007,corn,446.JPG,446,DJI Mavic 3M RGB camera,oblique,oblique,0.7057395311749536,5280,3956,446_depth.tif,True,True,OPENCV,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop\2025\Day007_Corn\images\446.JPG,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop_depth\2025\Day007_Corn\446_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/resolve/main/2025/Day007_Corn/images/446.JPG?download=true,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/resolve/main/2025/Day007_Corn_depth/446_depth.tif?download=true,main,18.607648277083744,19.277183032537927,0.663727614110546,-18.607648277083744,16.888590335845947,0.0,0.0,0.0,20793946,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\outputs\uav3dcrop\2025_Day007_Corn\oblique\446\446_metric_depth_m.npy
2025/Day007_Corn,2025,Day007,corn,558.JPG,558,DJI Mavic 3M RGB camera,oblique,oblique,0.7042619721063174,5280,3956,558_depth.tif,True,True,OPENCV,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop\2025\Day007_Corn\images\558.JPG,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop_depth\2025\Day007_Corn\558_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/resolve/main/2025/Day007_Corn/images/558.JPG?download=true,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/resolve/main/2025/Day007_Corn_depth/558_depth.tif?download=true,main,20.550674136824863,21.788200526130947,0.7083056304212362,-20.550674136824863,18.392181873321533,0.0,0.0,0.0,20874392,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\outputs\uav3dcrop\2025_Day007_Corn\oblique\558\558_metric_depth_m.npy
2025/Day007_Corn,2025,Day007,corn,795.JPG,795,DJI Mavic 3M RGB camera,oblique,oblique,0.7052706955719295,5280,3956,795_depth.tif,True,True,OPENCV,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop\2025\Day007_Corn\images\795.JPG,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop_depth\2025\Day007_Corn\795_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/resolve/main/2025/Day007_Corn/images/795.JPG?download=true,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/resolve/main/2025/Day007_Corn_depth/795_depth.tif?download=true,main,19.382744837168776,20.312763678871445,0.6872752623554443,-19.382744837168776,17.459453344345093,0.0,0.0,0.0,20788934,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\outputs\uav3dcrop\2025_Day007_Corn\oblique\795\795_metric_depth_m.npy
2025/Day007_Corn,2025,Day007,corn,1097.JPG,1097,DJI Mavic 3M RGB camera,oblique,oblique,0.7082186092059759,5280,3956,1097_depth.tif,True,True,OPENCV,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop\2025\Day007_Corn\images\1097.JPG,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop_depth\2025\Day007_Corn\1097_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/resolve/main/2025/Day007_Corn/images/1097.JPG?download=true,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/resolve/main/2025/Day007_Corn_depth/1097_depth.tif?download=true,main,19.21157681400838,20.28831350414095,0.6822021979027153,-19.21157681400838,16.85313630104065,0.0,0.0,0.0,20602816,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\outputs\uav3dcrop\2025_Day007_Corn\oblique\1097\1097_metric_depth_m.npy
2025/Day007_Corn,2025,Day007,corn,1209.JPG,1209,DJI Mavic 3M RGB camera,oblique,oblique,0.7048275909019304,5280,3956,1209_depth.tif,True,True,OPENCV,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop\2025\Day007_Corn\images\1209.JPG,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\data\uav3dcrop_depth\2025\Day007_Corn\1209_depth.tif,https://huggingface.co/datasets/Link-Dev/UAV3DCrop/resolve/main/2025/Day007_Corn/images/1209.JPG?download=true,https://huggingface.co/datasets/Link-Dev/UAV3DCrop_depth/resolve/main/2025/Day007_Corn_depth/1209_depth.tif?download=true,main,18.649386045896577,19.749244820994978,0.6618233544129378,-18.649386045896577,16.118919372558594,0.0,0.0,0.0007009258847127962,20557095,C:\Users\81902\Documents\Codex\2026-09-20\depth-anything-v2-python-uav-rgb\outputs\uav3dcrop\2025_Day007_Corn\oblique\1209\1209_metric_depth_m.npy
