pixel_separation,gt_magnitude_lower_m,gt_magnitude_upper_m,gt_magnitude_bin,variant,pairs,mean_abs_gt_difference_m,local_difference_mae_m,local_difference_rmse_m,local_difference_bias_m,local_difference_pearson,local_difference_spearman,local_difference_sign_agreement,gt_difference_std_m
32,1.0,inf,1.00+ m,metric_raw,115,1.420788043478261,1.2660479835841967,1.33500427142633,-0.012842402250870414,0.5554860983082861,0.6161880388543434,0.7739130434782608,1.4782351065729769
32,1.0,inf,1.00+ m,metric_bias_corrected,115,1.420788043478261,1.266048066512398,1.3350044339624851,-0.012842460300611412,0.5554855983834569,0.6161880388543434,0.7739130434782608,1.4782351065729769
32,1.0,inf,1.00+ m,metric_scale_shift,115,1.420788043478261,1.0965172974959663,1.2637756687997894,0.0466939345650051,0.5201432900163324,0.5830834230284563,0.7739130434782608,1.4782351065729769
32,1.0,inf,1.00+ m,relative_scale_shift,115,1.420788043478261,1.3097504325534985,1.3706893633857988,-0.04209236476732337,0.6123297788097779,0.7880517277650994,0.9478260869565217,1.4782351065729769
64,0.0,0.02,0.00-0.02 m,metric_raw,160133,0.008684577819687385,0.03625906957007791,0.086426402294631,0.004310386723856782,0.01834005790275849,0.03309661139519774,0.5144832126398947,0.010854203390742414
64,0.0,0.02,0.00-0.02 m,metric_bias_corrected,160133,0.008684577819687385,0.036259073231230114,0.08642640172899058,0.004310386579435568,0.018340043479140488,0.033096606177456925,0.5144743163176343,0.010854203390742414
64,0.0,0.02,0.00-0.02 m,metric_scale_shift,160133,0.008684577819687385,0.07143510994395416,0.2115785504353534,0.0038970184352376137,0.008375872865123039,0.015117011253720083,0.5057915057915058,0.010854203390742414
64,0.0,0.02,0.00-0.02 m,relative_scale_shift,160133,0.008684577819687385,0.0159480539780605,0.02791785668386501,0.00022434296604129884,0.04528281965267372,0.04110629462269443,0.5159955874241589,0.010854203390742414
64,0.02,0.05,0.02-0.05 m,metric_raw,114390,0.033947392145292424,0.04996713594661245,0.11181372106954678,0.00406582074540928,0.045453239711497444,0.09834075820327189,0.5432293032607746,0.03495395699533736
64,0.02,0.05,0.02-0.05 m,metric_bias_corrected,114390,0.033947392145292424,0.049967135711090994,0.11181372269050478,0.004065821981375863,0.04545324352456168,0.09834081871097561,0.5432118192149663,0.03495395699533736
64,0.02,0.05,0.02-0.05 m,metric_scale_shift,114390,0.033947392145292424,0.1050251393668749,0.2807565497041596,0.0050232718359580954,0.031203871447947427,0.06933535895565268,0.5257452574525745,0.03495395699533736
64,0.02,0.05,0.02-0.05 m,relative_scale_shift,114390,0.033947392145292424,0.036448877117664875,0.04513548369804756,0.0009481056470826785,0.14461397479506108,0.1726338097447776,0.56153509922196,0.03495395699533736
64,0.05,0.1,0.05-0.10 m,metric_raw,60784,0.07225907002665174,0.08538442917185791,0.17767486862907592,0.0025980276327504707,0.0594965803181734,0.1375230034333705,0.5667774414319557,0.07351505398185629
64,0.05,0.1,0.05-0.10 m,metric_bias_corrected,60784,0.07225907002665174,0.08538442901888468,0.17767487087666206,0.0025980278641715053,0.059496579890835385,0.1375231132249827,0.5667609897341406,0.07351505398185629
64,0.05,0.1,0.05-0.10 m,metric_scale_shift,60784,0.07225907002665174,0.17446197632520755,0.4408600199970373,0.006491933348430524,0.05994381905962712,0.11247821878380672,0.5527441431955777,0.07351505398185629
64,0.05,0.1,0.05-0.10 m,relative_scale_shift,60784,0.07225907002665174,0.06750912013948826,0.07635208626830943,0.0007499891477184692,0.25993510135782033,0.3108198218087628,0.6291293761516189,0.07351505398185629
64,0.1,0.2,0.10-0.20 m,metric_raw,38428,0.13996609731185594,0.14233286365008918,0.22426607356303302,0.0024152995955128817,0.10715894041684888,0.24761930876034505,0.6145518892474238,0.14247256117888724
